26,25
[floor1]
0,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
0,-1,0,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,-1,0,0
0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1
UP,UP,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[floor2]
-1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1
0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,-1
0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0
0,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0
K2,-1,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0
0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,-1,-1,-1,0
0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,0,-1,-1,D3,-1,-1,0,0,0,0,0
0,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,0
0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0
0,-1,0,K3,-1,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0
0,-1,0,-1,-1,0,-1,0,-1,-1,0,A1,-1,-1,0,-1,0,0,0,-1,0,0,0,-1,0
0,D2,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0
0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0
0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0
0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0
0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
0,-1,0,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0
0,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
0,-1,0,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,-1,0,0
0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1
0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,T1,-1,0,0,0,0,0,0,0,DO,DO,0,0,0,0,0,0,0,0,0,0,0,0,0
